JJAGMNAF_00773	BHNFMJIF_00768	35.942	345	8	338	112	1143	2.62e-70	221	340	1146	97
JJAGMNAF_00773	BHNFMJIF_00765	33.528	343	11	338	64	1092	6.30e-68	214	340	1095	96
JJAGMNAF_00773	BHNFMJIF_00873	33.333	339	13	338	118	1131	1.33e-63	204	340	1134	96
JJAGMNAF_00773	BHNFMJIF_02852	33.038	339	13	335	118	1131	1.39e-60	196	340	1134	95
JJAGMNAF_00774	BHNFMJIF_01509	25.993	554	1	528	1	1512	2.02e-32	127	539	1518	98
JJAGMNAF_00774	BHNFMJIF_03620	28.832	548	10	539	22	1533	7.45e-31	123	539	1536	98
JJAGMNAF_00774	BHNFMJIF_00870	25.874	572	1	537	1	1587	9.45e-30	120	539	1590	99
JJAGMNAF_00774	BHNFMJIF_02089	26.316	494	18	485	10	1392	1.70e-26	110	539	1632	87
JJAGMNAF_00774	BHNFMJIF_03847	29.863	365	187	537	571	1527	2.95e-21	94.0	539	1536	65
JJAGMNAF_00775	BHNFMJIF_02359	34.668	1024	19	1017	112	3072	9.64e-160	495	1017	3078	98
JJAGMNAF_00775	BHNFMJIF_02315	33.397	1054	12	1017	103	3099	2.53e-153	479	1017	3102	99
JJAGMNAF_00775	BHNFMJIF_01239	32.060	1073	4	1017	97	3240	1.99e-147	464	1017	3243	99
JJAGMNAF_00775	BHNFMJIF_00706	32.853	1041	22	1017	160	3036	2.52e-146	459	1017	3039	98
JJAGMNAF_00775	BHNFMJIF_03848	33.971	1045	22	1017	115	3114	4.56e-146	459	1017	3117	98
JJAGMNAF_00777	BHNFMJIF_00872	38.163	1339	1	1327	1	3948	0.0	897	1345	3951	99
JJAGMNAF_00777	BHNFMJIF_01733	33.712	1320	29	1325	76	3963	0.0	712	1345	3987	97
JJAGMNAF_00777	BHNFMJIF_01733	23.853	327	334	654	52	867	1.76e-12	69.3	1345	3987	97
JJAGMNAF_00777	BHNFMJIF_01733	26.056	284	21	284	1114	1917	2.29e-10	62.4	1345	3987	97
JJAGMNAF_00777	BHNFMJIF_00885	32.599	1316	31	1327	79	3942	0.0	666	1345	3960	96
JJAGMNAF_00777	BHNFMJIF_00885	29.245	212	415	619	19	627	8.92e-10	60.5	1345	3960	96
JJAGMNAF_00777	BHNFMJIF_02213	28.794	1410	5	1329	94	4152	4.07e-164	526	1345	4161	99
JJAGMNAF_00777	BHNFMJIF_02092	29.425	1339	35	1328	85	4026	2.06e-162	520	1345	4041	96
JJAGMNAF_00777	BHNFMJIF_02092	22.530	253	437	627	61	819	7.80e-09	57.4	1345	4041	96
JJAGMNAF_00778	BHNFMJIF_00886	31.818	132	1	132	1582	1974	5.45e-27	101	134	1977	99
JJAGMNAF_00778	BHNFMJIF_01743	35.156	128	2	129	1594	1977	1.16e-26	100	134	2724	96
JJAGMNAF_00778	BHNFMJIF_00891	34.091	132	1	132	1537	1926	1.85e-24	94.7	134	1929	99
JJAGMNAF_00778	BHNFMJIF_01495	30.657	137	1	133	1765	2175	3.16e-16	71.2	134	2217	99
JJAGMNAF_00778	BHNFMJIF_02361	31.933	119	14	131	1528	1881	1.46e-14	66.2	134	1935	88
JJAGMNAF_00779	BHNFMJIF_00891	35.619	525	3	525	4	1530	3.18e-106	328	525	1929	99
JJAGMNAF_00779	BHNFMJIF_00886	34.840	531	8	525	10	1575	9.02e-106	328	525	1977	99
JJAGMNAF_00779	BHNFMJIF_01743	34.055	508	27	525	88	1584	6.14e-96	308	525	2724	95
JJAGMNAF_00779	BHNFMJIF_02202	26.128	532	1	500	1	1497	2.44e-43	160	525	2016	95
JJAGMNAF_00779	BHNFMJIF_04071	26.880	532	6	503	25	1449	2.82e-36	139	525	1884	95
JJAGMNAF_00781	BHNFMJIF_02594	35.669	471	2	460	61	1416	4.86e-87	272	464	1440	99
JJAGMNAF_00782	BHNFMJIF_02362	38.875	782	167	918	1147	3390	1.46e-174	534	920	3426	82
JJAGMNAF_00782	BHNFMJIF_02196	26.269	788	166	917	82	2265	1.13e-64	229	920	2283	82
JJAGMNAF_00782	BHNFMJIF_02267	26.988	767	166	904	88	2175	3.88e-64	227	920	2193	80
JJAGMNAF_00782	BHNFMJIF_02197	26.592	801	156	918	37	2262	1.19e-62	224	920	2313	83
JJAGMNAF_00782	BHNFMJIF_02193	26.369	785	166	916	82	2214	3.68e-61	219	920	2223	82
JJAGMNAF_00783	BHNFMJIF_00146	35.077	784	4	761	1	2262	7.58e-146	446	800	2460	95
JJAGMNAF_00783	BHNFMJIF_00441	33.246	767	4	752	7	2223	4.63e-135	418	800	2445	94
JJAGMNAF_00783	BHNFMJIF_01610	32.254	834	8	772	25	2424	1.95e-127	398	800	2457	96
JJAGMNAF_00784	BHNFMJIF_02196	36.598	776	28	758	97	2253	2.50e-145	441	760	2283	96
JJAGMNAF_00784	BHNFMJIF_02193	35.868	789	7	758	13	2202	8.40e-141	429	760	2223	99
JJAGMNAF_00784	BHNFMJIF_02267	33.375	791	4	754	19	2187	2.92e-127	394	760	2193	99
JJAGMNAF_00784	BHNFMJIF_02362	32.561	820	11	758	1108	3372	2.03e-110	359	760	3426	98
JJAGMNAF_00784	BHNFMJIF_02537	30.063	795	1	758	1	2241	4.40e-108	344	760	2253	99
JJAGMNAF_00785	BHNFMJIF_02193	44.593	749	13	736	13	2202	0.0	612	738	2223	98
JJAGMNAF_00785	BHNFMJIF_02267	42.686	752	7	732	1	2187	0.0	600	738	2193	98
JJAGMNAF_00785	BHNFMJIF_02196	36.992	738	28	736	85	2253	1.02e-169	504	738	2283	96
JJAGMNAF_00785	BHNFMJIF_02537	32.175	777	13	738	16	2247	1.73e-120	376	738	2253	98
JJAGMNAF_00785	BHNFMJIF_02197	30.599	768	7	736	1	2244	6.23e-115	362	738	2313	99
JJAGMNAF_00786	BHNFMJIF_02171	99.654	1155	1	1155	1	3465	0.0	2404	1155	3468	100
JJAGMNAF_00787	BHNFMJIF_02170	100.000	393	1	393	1	1179	0.0	764	393	1182	100
JJAGMNAF_00787	BHNFMJIF_00814	39.949	393	3	389	10	1179	1.47e-84	260	393	1185	98
JJAGMNAF_00788	BHNFMJIF_02169	96.403	278	165	442	28	858	0.0	542	442	861	68
JJAGMNAF_00788	BHNFMJIF_02169	95.652	23	35	57	3	71	3.55e-07	48.5	442	861	68
JJAGMNAF_00788	BHNFMJIF_02022	22.626	358	49	387	28	1023	5.01e-10	58.2	442	1131	77
JJAGMNAF_00789	BHNFMJIF_02168	99.744	390	1	390	1	1170	0.0	779	390	1173	100
JJAGMNAF_00789	BHNFMJIF_01625	31.565	377	20	389	67	1152	2.56e-38	139	390	1155	95
JJAGMNAF_00789	BHNFMJIF_00113	29.393	313	7	312	10	930	5.23e-30	116	390	1176	78
JJAGMNAF_00789	BHNFMJIF_04087	25.077	323	7	324	10	942	8.27e-19	85.1	390	1395	82
JJAGMNAF_00790	BHNFMJIF_02167	100.000	251	1	251	1	753	6.78e-175	478	251	756	100
JJAGMNAF_00791	BHNFMJIF_02166	100.000	1113	1	1113	1	3339	0.0	2258	1113	3342	100
JJAGMNAF_00791	BHNFMJIF_02527	39.508	1139	18	1113	1	3222	0.0	726	1113	3225	98
JJAGMNAF_00791	BHNFMJIF_02264	38.676	1148	12	1113	88	3342	0.0	711	1113	3345	99
JJAGMNAF_00791	BHNFMJIF_01614	29.957	1175	5	1113	37	3252	8.81e-129	417	1113	3255	99
JJAGMNAF_00791	BHNFMJIF_03527	29.376	1137	12	1113	370	3351	2.14e-116	384	1113	3354	99
JJAGMNAF_00792	BHNFMJIF_02165	100.000	521	1	521	1	1563	0.0	1083	521	1566	100
JJAGMNAF_00792	BHNFMJIF_02528	35.175	543	1	518	7	1500	3.70e-77	248	521	1503	99
JJAGMNAF_00792	BHNFMJIF_02265	34.353	556	1	518	1	1563	4.87e-69	228	521	1584	99
JJAGMNAF_00792	BHNFMJIF_02089	23.356	578	12	518	4	1626	1.44e-21	95.1	521	1632	97
JJAGMNAF_00792	BHNFMJIF_01509	25.294	510	1	465	1	1401	2.49e-17	81.6	521	1518	89
JJAGMNAF_00794	BHNFMJIF_02443	29.367	395	1	384	1	1155	5.44e-35	130	387	1164	99
JJAGMNAF_00795	BHNFMJIF_01846	33.929	224	19	240	58	729	1.85e-43	144	242	738	92
JJAGMNAF_00795	BHNFMJIF_02441	27.778	180	61	239	325	852	1.50e-14	68.6	242	864	74
JJAGMNAF_00795	BHNFMJIF_02433	30.928	97	143	239	4	294	1.85e-13	62.0	242	306	40
JJAGMNAF_00795	BHNFMJIF_02425	29.897	97	143	239	565	855	3.88e-12	61.6	242	867	40
JJAGMNAF_00795	BHNFMJIF_01083	27.451	102	140	241	55	360	3.34e-06	44.3	242	1077	42
JJAGMNAF_00796	BHNFMJIF_02164	100.000	136	1	136	31	438	9.76e-102	285	137	450	99
JJAGMNAF_00797	BHNFMJIF_04073	100.000	116	1	116	1	348	8.67e-83	234	116	351	100
JJAGMNAF_00797	BHNFMJIF_03332	100.000	116	1	116	1	348	8.67e-83	234	116	351	100
JJAGMNAF_00797	BHNFMJIF_00621	100.000	116	1	116	1	348	8.67e-83	234	116	351	100
JJAGMNAF_00797	BHNFMJIF_03572	99.138	116	1	116	1	348	2.72e-82	233	116	351	100
JJAGMNAF_00797	BHNFMJIF_02220	99.138	116	1	116	1	348	2.72e-82	233	116	351	100
JJAGMNAF_00798	BHNFMJIF_03573	99.401	334	1	334	1	1002	0.0	662	334	1005	100
JJAGMNAF_00798	BHNFMJIF_00622	99.401	334	1	334	1	1002	0.0	662	334	1005	100
JJAGMNAF_00798	BHNFMJIF_04074	99.102	334	1	334	1	1002	0.0	659	334	1005	100
JJAGMNAF_00798	BHNFMJIF_02219	99.102	334	1	334	1	1002	0.0	659	334	1005	100
JJAGMNAF_00798	BHNFMJIF_01375	99.102	334	1	334	1	1002	0.0	659	334	1005	100
JJAGMNAF_00799	BHNFMJIF_02163	100.000	425	1	425	1	1275	0.0	893	425	1278	100
JJAGMNAF_00799	BHNFMJIF_00352	47.418	426	3	424	10	1275	9.30e-138	399	425	1287	99
JJAGMNAF_00800	BHNFMJIF_02162	99.587	242	1	242	1	726	0.0	497	242	729	100
JJAGMNAF_00800	BHNFMJIF_00596	27.225	191	2	181	7	564	4.65e-07	46.6	242	759	74
JJAGMNAF_00801	BHNFMJIF_02161	99.390	164	1	164	1	492	1.53e-120	334	164	495	100
JJAGMNAF_00801	BHNFMJIF_02158	28.025	157	2	154	7	456	8.99e-12	57.0	164	459	93
JJAGMNAF_00802	BHNFMJIF_02160	99.412	170	1	170	1	510	9.00e-125	345	170	513	100
JJAGMNAF_00802	BHNFMJIF_01538	35.329	167	1	167	1	501	5.15e-31	107	170	510	98
JJAGMNAF_00802	BHNFMJIF_02851	32.414	145	17	161	13	444	2.12e-21	82.8	170	471	85
JJAGMNAF_00802	BHNFMJIF_02173	27.950	161	6	164	67	540	2.82e-12	59.3	170	591	94
JJAGMNAF_00802	BHNFMJIF_02543	22.785	158	5	162	16	468	9.02e-12	57.4	170	474	93
JJAGMNAF_00803	BHNFMJIF_02159	98.864	176	1	176	1	528	8.82e-112	313	176	531	100
JJAGMNAF_00803	BHNFMJIF_01537	33.803	71	1	71	1	213	5.18e-08	47.4	176	480	40
JJAGMNAF_00803	BHNFMJIF_02850	32.787	61	6	62	22	204	2.15e-06	43.1	176	567	32
JJAGMNAF_00804	BHNFMJIF_02158	100.000	152	1	152	1	456	6.37e-110	306	152	459	100
JJAGMNAF_00804	BHNFMJIF_02161	28.025	157	3	152	4	462	1.12e-11	56.6	152	495	99
JJAGMNAF_00805	BHNFMJIF_02157	99.552	223	1	223	1	669	1.99e-152	419	223	672	100
JJAGMNAF_00806	BHNFMJIF_02156	99.666	599	1	599	1	1797	0.0	1239	599	1800	100
JJAGMNAF_00806	BHNFMJIF_01681	25.926	243	363	595	1684	2397	6.90e-13	68.9	599	2652	39
JJAGMNAF_00806	BHNFMJIF_00605	27.411	197	356	541	820	1389	5.25e-07	49.7	599	2505	31
JJAGMNAF_00807	BHNFMJIF_02155	100.000	179	1	179	1	537	6.19e-134	369	179	540	100
JJAGMNAF_00808	BHNFMJIF_02154	100.000	141	1	141	1	423	5.30e-96	270	141	426	100
JJAGMNAF_00809	BHNFMJIF_02153	100.000	122	1	122	1	366	3.53e-79	229	162	489	75
JJAGMNAF_00810	BHNFMJIF_02152	100.000	330	1	330	1	990	0.0	667	330	993	100
JJAGMNAF_00811	BHNFMJIF_02151	100.000	201	1	201	1	603	5.24e-150	411	201	606	100
JJAGMNAF_00812	BHNFMJIF_02150	100.000	129	1	129	1	387	6.00e-95	266	129	390	100
JJAGMNAF_00813	BHNFMJIF_02149	100.000	110	1	110	1	330	6.28e-77	221	126	381	87
JJAGMNAF_00814	BHNFMJIF_02148	100.000	38	1	38	1	114	2.58e-22	76.3	38	117	100
JJAGMNAF_00815	BHNFMJIF_02147	100.000	72	1	72	1	216	2.94e-50	149	72	219	100
JJAGMNAF_00816	BHNFMJIF_02146	100.000	265	1	265	1	795	0.0	548	265	798	100
JJAGMNAF_00816	BHNFMJIF_03250	39.442	251	3	251	112	849	1.16e-62	196	265	855	94
JJAGMNAF_00816	BHNFMJIF_02826	26.877	253	4	225	385	1104	2.27e-13	66.2	265	1161	84
JJAGMNAF_00817	BHNFMJIF_02145	100.000	448	1	448	1	1344	0.0	811	448	1347	100
JJAGMNAF_00818	BHNFMJIF_02144	100.000	148	1	148	1	444	5.86e-92	260	148	447	100
JJAGMNAF_00819	BHNFMJIF_02143	100.000	58	1	58	1	174	4.94e-37	115	58	177	100
JJAGMNAF_00820	BHNFMJIF_02142	100.000	171	1	171	1	513	1.38e-112	314	171	516	100
JJAGMNAF_00821	BHNFMJIF_02141	100.000	113	1	113	1	339	4.70e-81	230	113	342	100
JJAGMNAF_00822	BHNFMJIF_02140	100.000	189	1	189	1	567	5.71e-140	385	189	570	100
JJAGMNAF_00823	BHNFMJIF_02139	100.000	131	1	131	1	393	1.11e-93	263	131	396	100
JJAGMNAF_00824	BHNFMJIF_02138	100.000	99	1	99	1	297	9.93e-70	200	99	300	100
JJAGMNAF_00825	BHNFMJIF_02137	100.000	185	1	185	1	555	2.86e-135	373	185	558	100
JJAGMNAF_00826	BHNFMJIF_02136	100.000	107	1	107	1	321	1.03e-74	213	107	324	100
JJAGMNAF_00827	BHNFMJIF_02135	100.000	121	1	121	1	363	3.28e-66	193	121	366	100
JJAGMNAF_00828	BHNFMJIF_02134	100.000	85	1	85	1	255	5.95e-60	174	85	258	100
JJAGMNAF_00829	BHNFMJIF_02133	100.000	64	1	64	1	192	1.20e-41	127	64	195	100
JJAGMNAF_00830	BHNFMJIF_02132	100.000	144	1	144	1	432	8.68e-104	290	144	435	100
JJAGMNAF_00831	BHNFMJIF_02131	100.000	222	1	222	1	666	3.54e-164	451	243	732	91
JJAGMNAF_00832	BHNFMJIF_02130	100.000	136	1	136	1	408	2.66e-99	278	136	411	100
JJAGMNAF_00833	BHNFMJIF_02129	100.000	89	1	89	1	267	1.08e-62	182	89	270	100
JJAGMNAF_00834	BHNFMJIF_02128	100.000	273	1	273	1	819	0.0	554	273	822	100
JJAGMNAF_00835	BHNFMJIF_02127	100.000	96	1	96	1	288	8.82e-66	190	96	291	100
JJAGMNAF_00836	BHNFMJIF_02126	100.000	208	1	208	1	624	5.14e-139	384	208	627	100
JJAGMNAF_00837	BHNFMJIF_02125	100.000	205	1	205	1	615	6.25e-142	391	205	618	100
JJAGMNAF_00838	BHNFMJIF_02124	100.000	101	1	101	1	303	9.83e-71	203	101	306	100
JJAGMNAF_00839	BHNFMJIF_02123	100.000	705	1	705	1	2115	0.0	1398	705	2118	100
JJAGMNAF_00839	BHNFMJIF_02476	31.637	727	1	701	1	2142	1.87e-115	361	705	2160	99
JJAGMNAF_00839	BHNFMJIF_02418	29.039	489	10	477	25	1362	4.81e-41	154	705	1569	66
JJAGMNAF_00839	BHNFMJIF_02027	28.250	400	11	410	13	1035	2.38e-37	145	705	1926	57
JJAGMNAF_00839	BHNFMJIF_02745	38.764	178	10	182	13	531	3.66e-22	98.2	705	1782	25
JJAGMNAF_00840	BHNFMJIF_02122	99.329	149	1	149	28	474	1.92e-110	307	149	477	100
JJAGMNAF_00841	BHNFMJIF_02121	100.000	117	1	117	1	351	7.35e-83	236	137	414	85
JJAGMNAF_00842	BHNFMJIF_02120	100.000	113	1	113	1	339	7.44e-82	232	113	342	100
JJAGMNAF_00843	BHNFMJIF_03823	99.637	551	1	551	619	2271	0.0	1073	551	2274	100
JJAGMNAF_00843	BHNFMJIF_02479	99.637	551	1	551	1	1653	0.0	1067	551	1656	100
JJAGMNAF_00843	BHNFMJIF_00234	99.819	551	1	551	1	1653	0.0	1067	551	1656	100
JJAGMNAF_00843	BHNFMJIF_01048	99.274	551	1	551	1	1653	0.0	1061	551	1656	100
JJAGMNAF_00843	BHNFMJIF_01884	99.504	403	135	537	1	1209	0.0	760	551	1212	73
JJAGMNAF_00844	BHNFMJIF_02119	100.000	1428	1	1428	1	4284	0.0	2860	1428	4287	100
JJAGMNAF_00845	BHNFMJIF_02118	99.921	1270	1	1270	1	3810	0.0	2513	1270	3813	100
JJAGMNAF_00846	BHNFMJIF_02117	100.000	124	1	124	1	372	2.31e-64	189	124	375	100
JJAGMNAF_00847	BHNFMJIF_02116	100.000	172	1	172	1	516	6.81e-127	350	172	519	100
JJAGMNAF_00848	BHNFMJIF_02115	100.000	232	1	232	1	696	1.41e-161	443	232	699	100
JJAGMNAF_00849	BHNFMJIF_02114	100.000	147	1	147	1	441	1.40e-107	300	147	444	100
JJAGMNAF_00850	BHNFMJIF_02113	100.000	180	1	180	1	540	3.04e-119	332	180	543	100
JJAGMNAF_00851	BHNFMJIF_02112	100.000	64	1	64	1	192	7.28e-29	94.7	64	195	100
JJAGMNAF_00853	BHNFMJIF_02110	100.000	394	1	394	1	1182	0.0	730	394	1185	100
JJAGMNAF_00853	BHNFMJIF_02745	28.521	284	14	290	16	804	2.83e-15	74.7	394	1782	70
JJAGMNAF_00853	BHNFMJIF_01973	30.932	236	14	240	16	696	5.11e-14	70.9	394	1803	58
JJAGMNAF_00853	BHNFMJIF_03501	27.099	262	51	299	223	963	1.37e-13	69.3	394	1458	63
JJAGMNAF_00853	BHNFMJIF_02418	32.927	82	56	137	172	414	2.52e-08	52.8	394	1569	21
JJAGMNAF_00858	BHNFMJIF_02105	100.000	99	1	99	1	297	5.21e-69	198	99	300	100
JJAGMNAF_00859	BHNFMJIF_02104	100.000	293	1	293	1	879	0.0	528	293	882	100
JJAGMNAF_00859	BHNFMJIF_02054	33.566	286	9	292	49	897	3.30e-28	107	293	942	97
JJAGMNAF_00859	BHNFMJIF_03069	25.279	269	1	268	322	1074	6.45e-10	56.6	293	1158	91
JJAGMNAF_00859	BHNFMJIF_01172	25.630	238	42	268	421	1086	8.29e-06	43.9	293	1161	77
JJAGMNAF_00860	BHNFMJIF_02103	100.000	63	1	63	1	189	5.83e-29	95.1	63	192	100
JJAGMNAF_00861	BHNFMJIF_02102	99.835	605	1	605	1	1815	0.0	1213	605	1818	100
JJAGMNAF_00862	BHNFMJIF_02101	100.000	174	1	174	1	522	1.51e-116	325	174	525	100
JJAGMNAF_00863	BHNFMJIF_02100	100.000	163	1	163	1	489	2.30e-119	331	163	492	100
JJAGMNAF_00863	BHNFMJIF_03175	46.602	103	71	163	1	309	2.75e-26	93.6	163	312	57
JJAGMNAF_00863	BHNFMJIF_03185	46.602	103	71	163	1	309	1.46e-25	91.7	163	312	57
JJAGMNAF_00864	BHNFMJIF_02099	99.686	318	1	318	1	954	0.0	660	318	957	100
JJAGMNAF_00865	BHNFMJIF_02098	100.000	233	1	233	1	699	1.64e-174	476	233	702	100
JJAGMNAF_00865	BHNFMJIF_01562	42.105	228	2	229	10	672	9.12e-56	175	233	684	98
JJAGMNAF_00865	BHNFMJIF_02478	36.000	225	2	226	13	669	1.00e-46	152	233	699	97
JJAGMNAF_00865	BHNFMJIF_02571	29.437	231	3	229	13	678	4.03e-25	96.3	233	690	97
JJAGMNAF_00865	BHNFMJIF_02311	37.302	126	4	127	3280	3648	4.85e-21	88.6	233	4035	53
JJAGMNAF_00866	BHNFMJIF_02097	100.000	461	1	461	1	1383	0.0	954	461	1386	100
JJAGMNAF_00866	BHNFMJIF_01561	27.475	495	1	456	91	1533	3.02e-45	162	461	1539	99
JJAGMNAF_00866	BHNFMJIF_02477	26.496	351	120	456	565	1581	1.85e-29	118	461	1599	73
JJAGMNAF_00866	BHNFMJIF_01551	22.708	480	3	456	1	1353	1.89e-28	114	461	1362	98
JJAGMNAF_00866	BHNFMJIF_00214	25.263	285	183	460	2659	3498	3.77e-24	103	461	4404	60
JJAGMNAF_00867	BHNFMJIF_02096	100.000	765	1	765	1	2295	0.0	1587	765	2298	100
JJAGMNAF_00867	BHNFMJIF_01560	34.947	661	105	764	100	2064	2.01e-140	427	765	2073	86
JJAGMNAF_00867	BHNFMJIF_03644	20.715	811	1	754	1	2265	3.07e-18	86.7	765	2310	99
JJAGMNAF_00867	BHNFMJIF_01194	26.577	222	6	221	10	669	9.03e-18	85.1	765	2334	28
JJAGMNAF_00867	BHNFMJIF_01423	21.193	788	20	754	46	2262	2.21e-15	77.4	765	2307	96
JJAGMNAF_00868	BHNFMJIF_02095	99.819	554	1	554	1	1662	0.0	1086	554	1665	100
JJAGMNAF_00868	BHNFMJIF_00458	32.688	413	31	424	139	1338	1.56e-45	166	554	1749	71
JJAGMNAF_00868	BHNFMJIF_01642	35.561	374	41	398	133	1215	3.19e-41	153	554	1602	65
JJAGMNAF_00869	BHNFMJIF_02094	99.390	328	1	328	1	984	0.0	656	328	987	100
JJAGMNAF_00869	BHNFMJIF_00474	33.333	117	202	316	502	849	2.38e-08	51.6	328	897	35
JJAGMNAF_00872	BHNFMJIF_02092	99.926	1346	1	1346	1	4038	0.0	2732	1346	4041	100
JJAGMNAF_00872	BHNFMJIF_02311	48.165	1335	18	1342	67	4026	0.0	1248	1346	4035	98
JJAGMNAF_00872	BHNFMJIF_01733	29.646	1356	24	1346	79	3984	4.26e-178	561	1346	3987	98
JJAGMNAF_00872	BHNFMJIF_00872	28.393	1363	21	1341	73	3948	8.66e-165	526	1346	3951	98
JJAGMNAF_00872	BHNFMJIF_00872	24.189	339	354	659	43	996	3.38e-10	62.0	1346	3951	98
JJAGMNAF_00872	BHNFMJIF_00885	28.266	1355	18	1344	58	3948	2.18e-160	514	1346	3960	99
JJAGMNAF_00873	BHNFMJIF_02091	99.800	499	1	499	1	1497	0.0	1034	499	1500	100
JJAGMNAF_00874	BHNFMJIF_02090	99.901	1012	1	1012	1	3036	0.0	2016	1012	3039	100
JJAGMNAF_00874	BHNFMJIF_01508	35.333	1050	19	1012	82	3126	1.68e-172	529	1012	3129	98
JJAGMNAF_00874	BHNFMJIF_02234	34.503	1026	18	1012	52	3027	1.70e-155	483	1012	3030	98
JJAGMNAF_00874	BHNFMJIF_03527	33.236	1029	20	1012	394	3351	4.14e-148	467	1012	3354	98
JJAGMNAF_00874	BHNFMJIF_00871	34.283	1053	1	1012	1	2997	3.29e-147	461	1012	3000	100
JJAGMNAF_00875	BHNFMJIF_02089	100.000	543	1	543	1	1629	0.0	1128	543	1632	100
JJAGMNAF_00875	BHNFMJIF_04069	26.298	597	1	543	25	1659	2.52e-41	154	543	1662	100
JJAGMNAF_00875	BHNFMJIF_00870	28.076	577	2	540	34	1581	6.18e-40	149	543	1590	99
JJAGMNAF_00875	BHNFMJIF_02320	27.158	556	1	543	34	1551	4.49e-39	147	543	1554	100
JJAGMNAF_00875	BHNFMJIF_03620	29.735	491	1	467	34	1392	1.17e-38	145	543	1536	86
JJAGMNAF_00876	BHNFMJIF_02088	99.812	532	1	532	1	1596	0.0	1051	532	1599	100
JJAGMNAF_00876	BHNFMJIF_02087	37.079	445	11	443	16	1266	4.76e-74	241	532	1566	81
JJAGMNAF_00876	BHNFMJIF_02232	22.816	412	51	444	157	1227	4.01e-08	52.8	532	1515	74
JJAGMNAF_00877	BHNFMJIF_02087	99.616	521	1	521	1	1563	0.0	1079	521	1566	100
JJAGMNAF_00877	BHNFMJIF_02088	37.528	445	6	422	31	1329	5.44e-84	267	521	1599	80
JJAGMNAF_00878	BHNFMJIF_02086	100.000	340	1	340	1	1020	0.0	705	340	1023	100
JJAGMNAF_00879	BHNFMJIF_02085	99.031	516	1	516	1	1548	0.0	984	516	1551	100
JJAGMNAF_00879	BHNFMJIF_02861	32.721	272	227	493	64	876	1.81e-39	143	516	948	52
JJAGMNAF_00880	BHNFMJIF_02084	99.468	188	1	188	1	564	1.38e-141	389	188	567	100
JJAGMNAF_00880	BHNFMJIF_02702	26.471	136	7	137	64	447	3.39e-06	42.7	188	504	70
JJAGMNAF_00881	BHNFMJIF_02083	99.349	307	1	307	1	921	0.0	588	307	924	100
JJAGMNAF_00882	BHNFMJIF_02082	98.744	398	1	398	1	1194	0.0	731	398	1197	100
JJAGMNAF_00883	BHNFMJIF_02081	99.142	466	1	466	1	1398	0.0	945	466	1401	100
JJAGMNAF_00884	BHNFMJIF_02080	99.869	766	30	795	1	2298	0.0	1527	795	2301	96
JJAGMNAF_00884	BHNFMJIF_03811	33.058	242	14	240	13	738	3.25e-27	115	795	2304	29
JJAGMNAF_00884	BHNFMJIF_00334	31.193	218	30	242	94	744	1.21e-19	91.3	795	2334	27
JJAGMNAF_00884	BHNFMJIF_03809	28.448	232	14	238	19	690	1.95e-15	77.4	795	2178	28
JJAGMNAF_00884	BHNFMJIF_03828	29.180	305	2	298	7	873	5.35e-13	69.7	795	2178	37
JJAGMNAF_00885	BHNFMJIF_02079	90.446	157	1	157	1	471	2.96e-104	295	206	537	76
JJAGMNAF_00885	BHNFMJIF_02077	98.571	70	137	206	73	282	3.73e-48	150	206	285	34
JJAGMNAF_00886	BHNFMJIF_04073	99.138	116	1	116	1	348	2.72e-82	233	116	351	100
JJAGMNAF_00886	BHNFMJIF_03332	99.138	116	1	116	1	348	2.72e-82	233	116	351	100
JJAGMNAF_00886	BHNFMJIF_00621	99.138	116	1	116	1	348	2.72e-82	233	116	351	100
JJAGMNAF_00886	BHNFMJIF_03572	98.276	116	1	116	1	348	9.71e-82	232	116	351	100
JJAGMNAF_00886	BHNFMJIF_02220	98.276	116	1	116	1	348	9.71e-82	232	116	351	100
JJAGMNAF_00887	BHNFMJIF_03573	99.701	334	1	334	1	1002	0.0	664	334	1005	100
JJAGMNAF_00887	BHNFMJIF_00622	99.701	334	1	334	1	1002	0.0	664	334	1005	100
JJAGMNAF_00887	BHNFMJIF_04074	99.401	334	1	334	1	1002	0.0	661	334	1005	100
JJAGMNAF_00887	BHNFMJIF_02219	99.401	334	1	334	1	1002	0.0	661	334	1005	100
JJAGMNAF_00887	BHNFMJIF_01375	99.401	334	1	334	1	1002	0.0	661	334	1005	100
JJAGMNAF_00890	BHNFMJIF_02074	100.000	330	1	330	1	990	0.0	631	330	993	100
JJAGMNAF_00890	BHNFMJIF_02956	27.302	315	29	325	232	1101	1.81e-22	94.0	330	1173	90
JJAGMNAF_00891	BHNFMJIF_02073	99.776	446	1	446	1	1338	0.0	927	446	1341	100
JJAGMNAF_00892	BHNFMJIF_02072	100.000	134	1	134	1	402	1.07e-97	274	134	405	100
JJAGMNAF_00893	BHNFMJIF_02071	100.000	192	21	212	61	636	7.41e-144	397	212	639	91
JJAGMNAF_00894	BHNFMJIF_02070	99.130	230	1	230	1	690	1.95e-174	476	230	693	100
JJAGMNAF_00895	BHNFMJIF_02069	98.758	161	1	161	1	483	1.88e-117	326	161	486	100
JJAGMNAF_00896	BHNFMJIF_02068	99.281	278	1	278	1	834	0.0	564	278	837	100
